z,x,y,brightness,cell_id,gene
4.5389519529930356,188.19058548723635,91.54980637751072,8.123465071889065,7_27_2019__Conv_zscan_09__cell9,ENSG00000137496
3.9458154860345234,194.89905067751351,87.93365209151915,8.188750828591017,7_27_2019__Conv_zscan_09__cell9,ENSG00000115942
4.725086801432224,181.99794687094266,93.75338632230424,4.228557779254416,7_27_2019__Conv_zscan_09__cell9,ENSG00000122643
4.0276174969311205,188.5428700681155,84.17699765680112,5.843320444809952,7_27_2019__Conv_zscan_09__cell9,ENSG00000150967
3.2563215935492735,190.97674630658616,87.33004125898034,11.88204638835278,7_27_2019__Conv_zscan_09__cell9,ENSG00000164176
3.674184120762459,188.30370181706536,88.9308358522603,6.70723057817921,7_27_2019__Conv_zscan_09__cell9,ENSG00000198646
4.194703062356538,191.13524730936683,85.5896218090346,3.8538844177909812,7_27_2019__Conv_zscan_09__cell9,ENSG00000188529
3.633691984681121,195.03860097981988,87.7788369747826,2.2499687885524295,7_27_2019__Conv_zscan_09__cell9,ENSG00000273413
4.186920706021946,188.50628756800245,89.4217042306136,3.32403883199951,7_27_2019__Conv_zscan_09__cell9,ENSG00000137871
4.5360724669863215,184.81281266813173,88.27598169445419,9.975112421211431,7_27_2019__Conv_zscan_09__cell9,ENSG00000127804
4.169562717922844,190.41018148853678,88.97199545937258,4.092040901868779,7_27_2019__Conv_zscan_09__cell9,ENSG00000255256
4.6122914682507,190.22704202626105,91.07004722905378,6.144080782120678,7_27_2019__Conv_zscan_09__cell9,ENSG00000255256
3.1981986805650293,180.21991699931172,93.70587655707492,3.935486667198167,7_27_2019__Conv_zscan_09__cell9,ENSG00000014824
4.141050074411533,188.21541977118954,83.33552712596564,4.096876850134901,7_27_2019__Conv_zscan_09__cell9,ENSG00000103226
4.1831137909764875,185.1235374973601,84.75484363740918,8.598531258527407,7_27_2019__Conv_zscan_09__cell9,ENSG00000061676
4.640276118625146,195.23359245652074,89.02582405804351,7.031115476984768,7_27_2019__Conv_zscan_09__cell9,ENSG00000061676
3.610986864565355,189.68403670486356,84.25979108300733,7.774515663302164,7_27_2019__Conv_zscan_09__cell9,ENSG00000065457
4.66001967033908,183.6380881531539,88.03019648643922,12.088953855378666,7_27_2019__Conv_zscan_09__cell9,ENSG00000204970
4.665571126778146,183.63202965306243,88.04759106312873,12.139415878021122,7_27_2019__Conv_zscan_09__cell9,ENSG00000170577
3.789452986391579,183.8612772081482,87.81963820165875,3.1238547218323065,7_27_2019__Conv_zscan_09__cell9,ENSG00000267618
4.5569010436696304,192.4518085491857,93.03304536305126,11.19319044969221,7_27_2019__Conv_zscan_09__cell9,ENSG00000082701
3.397260535106119,183.65075969575656,95.55177663902398,4.414217490717997,7_27_2019__Conv_zscan_09__cell9,ENSG00000082701
4.213321917970963,182.09188924558953,92.41240480185124,7.560840131990762,7_27_2019__Conv_zscan_09__cell9,ENSG00000189166
3.71648260422338,187.8062054357969,88.76189926931033,3.7193144343958258,7_27_2019__Conv_zscan_09__cell9,ENSG00000147570
3.6665651599773015,180.5006264843313,94.81659790829195,3.743264122074632,7_27_2019__Conv_zscan_09__cell9,ENSG00000282278
3.5983948258894642,181.41456440199784,89.0083192838888,3.6346215194672578,7_27_2019__Conv_zscan_09__cell9,ENSG00000282278
3.3826797138106657,190.6997767040913,93.29797233124606,3.0432945930491417,7_27_2019__Conv_zscan_09__cell9,ENSG00000131697
3.4723635026671382,186.6481097686034,93.58532793985904,5.385590836068738,7_27_2019__Conv_zscan_09__cell9,ENSG00000265533
4.197003929224471,181.61098036712457,93.41589731677269,14.601907835815242,7_27_2019__Conv_zscan_09__cell9,ENSG00000047849
3.4508010464718675,186.76601022765203,93.65576684627918,2.822140125523181,7_27_2019__Conv_zscan_09__cell9,ENSG00000228307
3.253704164332397,186.15252925377172,86.73081261666775,2.68580533865188,7_27_2019__Conv_zscan_09__cell9,ENSG00000130414
4.821996964880961,193.23273768678948,88.52935505019504,4.524832499983391,7_27_2019__Conv_zscan_09__cell9,ENSG00000130414
3.3519890192254738,187.23415478088933,85.74248944130488,6.161505214681433,7_27_2019__Conv_zscan_09__cell9,ENSG00000183354
2.8197068488883765,185.80189768167463,92.59543264556888,3.6227743877315937,7_27_2019__Conv_zscan_09__cell9,ENSG00000183354
3.1695034917755667,190.73098045959864,85.94030143493836,5.703316399646855,7_27_2019__Conv_zscan_09__cell9,ENSG00000259336
3.54366048158861,189.67689029501258,92.51610919292034,10.753837237741086,7_27_2019__Conv_zscan_09__cell9,ENSG00000088888
3.674813343501937,188.84618292928945,90.50191677326015,4.51647298661231,7_27_2019__Conv_zscan_09__cell9,ENSG00000088888
3.9384815858454623,182.16373987047234,91.24110940538543,3.409574613642148,7_27_2019__Conv_zscan_09__cell9,ENSG00000267104
4.715210227884572,185.77223138857676,93.7167970732338,5.785204438440726,7_27_2019__Conv_zscan_09__cell9,ENSG00000136273
4.4106533662913305,181.6895510271944,92.17746639799648,6.000149527765688,7_27_2019__Conv_zscan_09__cell9,ENSG00000136273
3.6142761311603837,179.8104346380223,90.1155027773371,5.1309369747540075,7_27_2019__Conv_zscan_09__cell9,ENSG00000164024
4.766155102152125,190.9804362342809,84.10689169495274,4.439646143179701,7_27_2019__Conv_zscan_09__cell9,ENSG00000270872
4.726900334069938,184.11409631592707,88.01981183537706,8.191335413461992,7_27_2019__Conv_zscan_09__cell9,ENSG00000285793
4.050216753704189,193.82962382989587,87.64226728622576,8.892353178476828,7_27_2019__Conv_zscan_09__cell9,ENSG00000285793
4.066038682713616,185.50023691806726,94.8110097220425,5.443803269958108,7_27_2019__Conv_zscan_09__cell9,ENSG00000197857
3.9003479931549387,186.6732749451805,94.12596981438305,3.215866352689324,7_27_2019__Conv_zscan_09__cell9,ENSG00000274523
4.428001182864134,195.07314026401616,89.25864616225122,4.54881043954753,7_27_2019__Conv_zscan_09__cell9,ENSG00000115806
4.1202395716208855,192.73803534496653,91.4622632741225,5.981982887316929,7_27_2019__Conv_zscan_09__cell9,ENSG00000163617
3.470224496484519,181.2828308548003,92.40093585118177,10.81801433018431,7_27_2019__Conv_zscan_09__cell9,ENSG00000196284
4.2917901959017675,189.71387887349698,94.46390029513708,6.546771941592709,7_27_2019__Conv_zscan_09__cell9,ENSG00000135870
4.490979996518623,190.97268289374176,83.21471359262173,4.503897547576091,7_27_2019__Conv_zscan_09__cell9,ENSG00000116688
3.968372935542395,182.9822904260435,88.89051287868251,6.420848048307941,7_27_2019__Conv_zscan_09__cell9,ENSG00000108443
4.26249297866292,183.1196164699661,92.23520879564958,9.44433753910631,7_27_2019__Conv_zscan_09__cell9,ENSG00000108443
4.709598353347817,180.9661360746168,94.4264029809868,4.319214861871378,7_27_2019__Conv_zscan_09__cell9,ENSG00000184903
4.45826845942335,191.76427110338744,83.23782944988207,4.31068446575777,7_27_2019__Conv_zscan_09__cell9,ENSG00000236535
3.2731626870622628,188.09511407822015,92.96261952411722,3.717165651430225,7_27_2019__Conv_zscan_09__cell9,ENSG00000157657
4.175210646472439,182.15359989705834,90.104035643451,21.391692333017517,7_27_2019__Conv_zscan_09__cell9,ENSG00000073605
3.13263590967283,183.8987234449166,93.92806493693354,7.376839000065606,7_27_2019__Conv_zscan_09__cell9,ENSG00000073605
3.5916902218499995,188.31729951443336,83.82673171681006,6.573345081316397,7_27_2019__Conv_zscan_09__cell9,ENSG00000157106
4.7188960332190035,192.4636973146668,88.17267449328932,3.994476595174452,7_27_2019__Conv_zscan_09__cell9,ENSG00000157106
3.8349887840339947,192.9451488491078,84.08597754465153,3.539387650364219,7_27_2019__Conv_zscan_09__cell9,ENSG00000182196
3.440988231830521,185.81554519417773,88.2662455713829,7.046640467487546,7_27_2019__Conv_zscan_09__cell9,ENSG00000102466
3.591423129606789,183.22610228676535,90.0059960022997,6.750429877194848,7_27_2019__Conv_zscan_09__cell9,ENSG00000102466
3.8281740753734796,191.3670326303078,92.28230035067982,4.344316837444801,7_27_2019__Conv_zscan_09__cell9,ENSG00000267561
3.9534150637360144,189.5804575083057,83.08840768463725,7.126544649051091,7_27_2019__Conv_zscan_09__cell9,ENSG00000267561
3.37339331142622,188.5223435402656,90.43255399671017,3.5913979002890293,7_27_2019__Conv_zscan_09__cell9,ENSG00000132824
4.074513055768553,189.34026576572313,93.46681618889598,5.461185405473455,7_27_2019__Conv_zscan_09__cell9,ENSG00000135837
3.8677473791160497,180.06849161094303,89.2903250989503,6.638263068689019,7_27_2019__Conv_zscan_09__cell9,ENSG00000172493
3.9831790385237484,184.67845968375633,87.19106862362001,5.299820664934904,7_27_2019__Conv_zscan_09__cell9,ENSG00000170634
3.9705321176886756,193.46794989456575,88.78620383822658,7.0475610823249015,7_27_2019__Conv_zscan_09__cell9,ENSG00000170634
4.080271609640973,194.1623356517313,91.67875447176618,5.908644460002881,7_27_2019__Conv_zscan_09__cell9,ENSG00000196220
3.8045824851665304,189.00419274744115,83.89314172257963,5.0070101241030756,7_27_2019__Conv_zscan_09__cell9,ENSG00000166454
4.785549139883938,193.08600262865795,87.43018944793002,5.155844248542905,7_27_2019__Conv_zscan_09__cell9,ENSG00000166454
4.10683157754526,182.70919012769457,88.26527582139553,7.121933434360807,7_27_2019__Conv_zscan_09__cell9,ENSG00000249856
5.066956150505447,188.86228057024937,83.204472708235,3.290337309287579,7_27_2019__Conv_zscan_09__cell9,ENSG00000116774
4.116811520512906,185.31059958020919,86.410863331781,7.4576043019874865,7_27_2019__Conv_zscan_09__cell9,ENSG00000172965
4.798482830877683,181.4788526767856,92.85139360767936,3.867463782429301,7_27_2019__Conv_zscan_09__cell9,ENSG00000106571
4.6268868990697944,187.59334615875628,86.95521536809667,8.936577372426093,7_27_2019__Conv_zscan_09__cell9,ENSG00000134532
4.694822916192935,183.13540251622874,93.60672666042623,32.14835884639816,7_27_2019__Conv_zscan_09__cell9,ENSG00000141068
3.39961532543433,183.38753847171398,93.58926678670747,5.275458740336223,7_27_2019__Conv_zscan_09__cell9,ENSG00000160570
3.6670882547760257,182.8355510846161,90.5855150773613,5.60550612621374,7_27_2019__Conv_zscan_09__cell9,ENSG00000185989
4.61980911490225,190.20959955121694,91.10692689471898,7.941878223865746,7_27_2019__Conv_zscan_09__cell9,ENSG00000159261
4.771666983922007,183.16764945347464,88.33454006988495,4.303775515309924,7_27_2019__Conv_zscan_09__cell9,ENSG00000204961
4.115015950116998,186.969146531726,94.15897062699005,12.778126152832554,7_27_2019__Conv_zscan_09__cell9,ENSG00000274070
4.5630047810006955,180.45470670957826,92.41145765939258,9.901012313640221,7_27_2019__Conv_zscan_09__cell9,ENSG00000274070
4.493444987916003,183.35650170342933,88.37455168192396,3.9134361402028053,7_27_2019__Conv_zscan_09__cell9,ENSG00000204929
4.028166103605385,194.57911349488586,89.95194839180566,4.213736179079364,7_27_2019__Conv_zscan_09__cell9,ENSG00000151461
4.518649993227515,183.3479914674833,88.39755119905695,3.599013864803919,7_27_2019__Conv_zscan_09__cell9,ENSG00000204962
4.021913158931777,191.11420398700213,84.97558919625686,6.3654216047318695,7_27_2019__Conv_zscan_09__cell9,ENSG00000253368
3.9771525240818053,183.5451616322451,92.17132457951584,4.01811731242502,7_27_2019__Conv_zscan_09__cell9,ENSG00000272657
3.8918974319964024,187.1498165033184,84.32695869618438,6.984427736882706,7_27_2019__Conv_zscan_09__cell9,ENSG00000198121
3.1084915406408946,188.52080379492537,91.62257698110821,9.488858144480005,7_27_2019__Conv_zscan_09__cell9,ENSG00000198121
4.7566748673928165,193.51027110550442,83.96415280424927,4.646759324225648,7_27_2019__Conv_zscan_09__cell9,ENSG00000136048
3.339238333188408,183.47569203580463,90.89425879193712,4.49877577726719,7_27_2019__Conv_zscan_09__cell9,ENSG00000229249
4.5889072680287875,181.851062353823,87.13182378939312,6.23507394043355,7_27_2019__Conv_zscan_09__cell9,ENSG00000285865
4.876228272992139,190.2163246893574,86.93396684607973,5.695363276026448,7_27_2019__Conv_zscan_09__cell9,ENSG00000131848
4.422011540009435,188.26146927941733,94.08865089895485,6.795091366818705,7_27_2019__Conv_zscan_09__cell9,ENSG00000214188
4.07683289157943,186.76834691686201,95.31746091454568,3.6619085331075896,7_27_2019__Conv_zscan_09__cell9,ENSG00000075643
4.730324187929149,191.15227809561623,87.4022771791886,3.7289382637529167,7_27_2019__Conv_zscan_09__cell9,ENSG00000285367
3.875724540580622,182.77820346653846,93.95085601402315,6.165968241886352,7_27_2019__Conv_zscan_09__cell9,ENSG00000105402
3.670591182654514,187.80360081884243,85.61125278226478,6.53035683524576,7_27_2019__Conv_zscan_09__cell9,ENSG00000105402
3.862364568691719,180.63009734076346,93.97729287173897,8.567961723127194,7_27_2019__Conv_zscan_09__cell9,ENSG00000227220
3.7019926457155083,188.41463713276616,85.54701174936747,6.536817377399807,7_27_2019__Conv_zscan_09__cell9,ENSG00000111325
4.762625888013121,191.946894033969,91.44995224870684,3.857684884479797,7_27_2019__Conv_zscan_09__cell9,ENSG00000163378
3.2070172898718066,190.3651499237115,89.43282034555756,9.10173148483987,7_27_2019__Conv_zscan_09__cell9,ENSG00000113761
3.7099665355656626,184.63306230158906,87.28181713058217,3.7125347015219177,7_27_2019__Conv_zscan_09__cell9,ENSG00000078674
4.228630664670672,189.991674608665,87.47948212308646,6.389941507648889,7_27_2019__Conv_zscan_09__cell9,ENSG00000078674
3.527200753104316,183.4854500161654,86.63393207490066,3.4351415378019357,7_27_2019__Conv_zscan_09__cell9,ENSG00000069011
4.404645059170798,181.4735070422855,87.447596337729,7.820414138931567,7_27_2019__Conv_zscan_09__cell9,ENSG00000118985
4.383431743717681,190.3782515052353,86.90415080223252,23.029246483035198,7_27_2019__Conv_zscan_09__cell9,ENSG00000184384
3.8983199552816887,195.6754786066205,86.52318352635496,5.31844534989709,7_27_2019__Conv_zscan_09__cell9,ENSG00000234493
4.771019873297857,191.6722511488769,93.64091684473453,5.390633662963838,7_27_2019__Conv_zscan_09__cell9,ENSG00000188001
4.093957398433246,185.69753573471988,93.00529079013175,5.932634838497346,7_27_2019__Conv_zscan_09__cell9,ENSG00000160221
4.691219964156361,184.3303298489035,87.07952195924605,5.896420868181949,7_27_2019__Conv_zscan_09__cell9,ENSG00000230286
3.584221889096705,184.94052379996862,95.62493682389032,5.1816356523112805,7_27_2019__Conv_zscan_09__cell9,ENSG00000157999
4.2564375259729985,182.67252912865172,86.5641832419451,9.499383193342814,7_27_2019__Conv_zscan_09__cell9,ENSG00000064652
3.3344996435953043,186.98090520781193,86.27006897840138,6.70729936495097,7_27_2019__Conv_zscan_09__cell9,ENSG00000137074
2.9056090106448895,185.98087992665293,93.10059240629573,6.490171771394804,7_27_2019__Conv_zscan_09__cell9,ENSG00000137074
4.657338703982691,178.9408355685897,92.6239408650747,5.169763668966613,7_27_2019__Conv_zscan_09__cell9,ENSG00000138796
4.435385363178315,183.38889374165353,88.13288476261442,5.421622207464667,7_27_2019__Conv_zscan_09__cell9,ENSG00000131095
4.770103001177267,193.2576188757212,91.72935933448491,6.111966734151922,7_27_2019__Conv_zscan_09__cell9,ENSG00000174738
4.457679825237839,183.28078730612938,88.24184762195758,8.018062680330136,7_27_2019__Conv_zscan_09__cell9,ENSG00000239389
3.732590813636708,181.85683198109336,90.1776169624189,6.0753948357023635,7_27_2019__Conv_zscan_09__cell9,ENSG00000258646
4.417109265067757,185.7238809737808,87.23521031290642,9.540775397229583,7_27_2019__Conv_zscan_09__cell9,ENSG00000198792
3.9519075299885054,183.62035174489498,92.17212546315314,5.511410840529681,7_27_2019__Conv_zscan_09__cell9,ENSG00000125337
3.964566386080945,183.53356737693494,92.18621230528059,3.690370243172479,7_27_2019__Conv_zscan_09__cell9,ENSG00000198743
3.716432215699561,182.3400072259225,87.84693403024967,6.856896234136138,7_27_2019__Conv_zscan_09__cell9,ENSG00000112851
3.4473075358858014,191.1443531746292,87.00751386352657,5.077927058889124,7_27_2019__Conv_zscan_09__cell9,ENSG00000112851
3.9417618254812186,189.60182417711115,83.17330709805283,12.766573419534346,7_27_2019__Conv_zscan_09__cell9,ENSG00000153936
3.0837102389760647,183.860398753535,93.08671016327344,7.349349021375794,7_27_2019__Conv_zscan_09__cell9,ENSG00000130402
4.445054008725298,190.21034703886718,84.96926445781911,25.286489653150507,7_27_2019__Conv_zscan_09__cell9,ENSG00000130402
3.567300683976224,184.53985454514682,87.65538518744603,5.863520623428805,7_27_2019__Conv_zscan_09__cell9,ENSG00000169495
3.2566157397644293,188.9105576373064,86.86404975349936,5.6946105721918485,7_27_2019__Conv_zscan_09__cell9,ENSG00000169495
3.452828829830017,190.6048383829919,84.18912519067678,3.8078865744514316,7_27_2019__Conv_zscan_09__cell9,ENSG00000140526
4.249331807140769,191.47299954100652,84.02639526358193,5.97142742373389,7_27_2019__Conv_zscan_09__cell9,ENSG00000143494
2.9991755835901617,180.58647857934685,93.6831042051986,4.761130681948455,7_27_2019__Conv_zscan_09__cell9,ENSG00000244694
3.513577629432513,188.14566403957676,89.29358421655171,4.259248018044881,7_27_2019__Conv_zscan_09__cell9,ENSG00000101367
4.2791521410639,190.31905604881737,88.95694246172428,5.221869490351212,7_27_2019__Conv_zscan_09__cell9,ENSG00000179241
4.581981400235714,190.2280778721568,91.12448826364994,7.759186459573438,7_27_2019__Conv_zscan_09__cell9,ENSG00000179241
4.20112193419192,186.83972740754072,84.02461174767892,8.087287966408734,7_27_2019__Conv_zscan_09__cell9,ENSG00000011454
4.455313415040405,188.28166750905217,92.08366506956393,6.666490172220319,7_27_2019__Conv_zscan_09__cell9,ENSG00000011454
3.8940357406545183,193.8061172846942,86.86911414802645,3.698937701116955,7_27_2019__Conv_zscan_09__cell9,ENSG00000156650
4.281003890240483,192.83590057854724,86.71616776660244,4.908745970046368,7_27_2019__Conv_zscan_09__cell9,ENSG00000156650
4.563382494908132,183.48533094145202,88.134943519265,3.3780656910794375,7_27_2019__Conv_zscan_09__cell9,ENSG00000267302
4.531274483465819,191.38332557819822,87.59325798422022,12.634629977766178,7_27_2019__Conv_zscan_09__cell9,ENSG00000160584
4.353855653606151,189.84957081828952,83.9445639613566,4.906178205843324,7_27_2019__Conv_zscan_09__cell9,ENSG00000134250
4.426269680678113,183.31504997748704,88.25821567848686,5.855677191196287,7_27_2019__Conv_zscan_09__cell9,ENSG00000249158
4.352890563535538,186.1032693659973,88.27618023518073,4.909115270692097,7_27_2019__Conv_zscan_09__cell9,ENSG00000108599
4.725008092370023,184.7739301460199,92.86767058819515,6.0556733437623995,7_27_2019__Conv_zscan_09__cell9,ENSG00000108599
3.947999637313151,190.85138546192627,89.25355358769846,7.965935209445545,7_27_2019__Conv_zscan_09__cell9,ENSG00000175376
4.603937022787291,183.58333410342902,92.37053852678802,6.757535329409041,7_27_2019__Conv_zscan_09__cell9,ENSG00000108671
3.972194062700541,185.44043358526366,84.51776783335869,9.264099577131049,7_27_2019__Conv_zscan_09__cell9,ENSG00000156052
4.6073990541286465,189.0074585873783,84.81780277040698,5.777320644880614,7_27_2019__Conv_zscan_09__cell9,ENSG00000153902
